Zeit;Kanal A
(ms);(mV)

-0,36874967;-3,72969961
-0,36374967;-3,91609240
-0,35874967;-4,10248518
-0,35374967;-4,84867096
-0,34874967;-4,66227818
-0,34374967;-5,40846395
-0,33874967;-5,78124952
-0,33374968;-5,78124952
-0,32874968;-6,15403509
-0,32374968;-6,34104300
-0,31874968;-5,96764231
-0,31374968;-5,96764231
-0,30874968;-6,90022135
-0,30374968;-6,52743578
-0,29874968;-6,90022135
-0,29374968;-6,15403509
-0,28874968;-6,90022135
-0,28374968;-7,08661366
-0,27874968;-6,90022135
-0,27374968;-6,71382856
-0,26874968;-5,40846395
-0,26374968;-6,15403509
-0,25874968;-5,96764231
-0,25374968;-5,78124952
-0,24874968;-5,96764231
-0,24374968;-5,03506374
-0,23874968;-5,40846395
-0,23374968;-5,03506374
-0,22874968;-4,47588587
-0,22374968;-4,10248518
-0,21874968;-3,72969961
-0,21374968;-3,17052150
-0,20874968;-2,23794293
-0,20374968;-3,35691428
-0,19874968;-3,17052150
-0,19374968;-4,10248518
-0,18874968;-4,28949261
-0,18374968;-4,28949261
-0,17874968;-4,66227818
-0,17374968;-5,03506374
-0,16874968;-5,78124952
-0,16374968;-5,59485722
-0,15874968;-5,78124952
-0,15374968;-5,59485722
-0,14874968;-5,78124952
-0,14374968;-4,47588587
-0,13874968;-5,40846395
-0,13374968;-5,03506374
-0,12874968;-4,47588587
-0,12374968;-3,54330683
-0,11874968;-3,17052150
-0,11374968;-2,61072826
-0,10874968;-2,79712105
-0,10374968;-2,05093503
-0,09874968;-2,23794293
-0,09374968;-1,67814958
-0,08874968;-1,30536413
-0,08374968;-1,49175680
-0,07874968;-1,86454225
-0,07374968;-1,30536413
-0,06874968;-1,11897147
-0,06374968;-2,42433548
-0,05874968;-1,86454225
-0,05374968;-1,49175680
-0,04874968;-1,67814958
-0,04374968;-2,05093503
-0,03874968;-1,49175680
-0,03374968;-1,67814958
-0,02874968;-0,74557084
-0,02374968;0,18639271
-0,01874968;1,49175680
-0,01374968;1,11897147
-0,00874968;1,49175680
-0,00374968;2,05093503
0,00125032;2,79712105
0,00625032;2,42433548
0,01125032;2,98351359
0,01625032;2,42433548
0,02125032;2,98351359
0,02625032;2,98351359
0,03125032;2,98351359
0,03625032;3,17052150
0,04125032;3,17052150
0,04625032;3,35691428
0,05125032;2,98351359
0,05625032;3,72969961
0,06125031;3,35691428
0,06625031;3,17052150
0,07125031;3,72969961
0,07625031;3,72969961
0,08125031;3,91609240
0,08625031;3,91609240
0,09125031;4,10248518
0,09625031;4,28949261
0,10125031;3,72969961
0,10625031;3,91609240
0,11125031;4,28949261
0,11625031;2,05093503
0,12125031;3,72969961
0,12625031;3,54330683
0,13125031;3,35691428
0,13625031;3,54330683
0,14125031;3,72969961
0,14625031;3,72969961
0,15125031;2,61072826
0,15625031;4,28949261
0,16125031;3,54330683
0,16625031;4,28949261
0,17125031;5,03506374
0,17625031;4,28949261
0,18125031;4,84867096
0,18625031;4,66227818
0,19125031;4,84867096
0,19625031;4,84867096
0,20125031;4,47588587
0,20625031;4,28949261
0,21125031;4,28949261
0,21625031;4,10248518
0,22125031;3,91609240
0,22625031;4,10248518
0,23125031;3,91609240
0,23625031;2,98351359
0,24125031;3,35691428
0,24625031;2,79712105
0,25125031;2,42433548
0,25625031;2,98351359
0,26125031;2,61072826
0,26625031;2,61072826
0,27125031;2,61072826
0,27625031;2,42433548
0,28125031;2,42433548
0,28625031;2,42433548
0,29125031;2,42433548
0,29625031;1,86454225
0,30125031;1,86454225
0,30625031;1,49175680
0,31125031;1,30536413
0,31625031;1,67814958
0,32125031;1,49175680
0,32625031;0,93196356
0,33125031;0,18639271
0,33625031;0,55917817
0,34125031;0,00000000
0,34625031;0,55917817
0,35125031;0,00000000
0,35625031;-0,37278542
0,36125031;0,37278542
0,36625031;0,18639271
0,37125031;0,74557084
0,37625031;0,18639271
0,38125031;0,74557084
0,38625031;0,18639271
0,39125031;1,11897147
0,39625031;0,93196356
0,40125031;0,74557084
0,40625031;0,93196356
0,41125031;0,55917817
0,41625031;0,74557084
0,42125031;0,37278542
0,42625031;0,74557084
0,43125031;0,37278542
0,43625031;0,93196356
0,44125031;1,11897147
0,44625031;1,49175680
0,45125031;1,11897147
0,45625031;1,30536413
0,46125030;1,30536413
0,46625030;1,86454225
0,47125030;1,11897147
0,47625030;1,67814958
0,48125030;1,86454225
0,48625030;1,86454225
0,49125030;2,05093503
0,49625030;2,42433548
0,50125030;2,05093503
0,50625030;-0,37278542
0,51125030;1,86454225
0,51625030;2,42433548
0,52125030;1,86454225
0,52625030;1,86454225
0,53125030;1,67814958
0,53625030;1,86454225
0,54125030;0,93196356
0,54625030;1,49175680
0,55125030;1,49175680
0,55625030;1,86454225
0,56125030;1,49175680
0,56625030;1,67814958
0,57125030;1,11897147
0,57625030;0,93196356
0,58125030;1,86454225
0,58625030;0,93196356
0,59125030;0,93196356
0,59625030;1,49175680
0,60125030;1,30536413
0,60625030;1,11897147
0,61125030;1,30536413
0,61625030;1,67814958
0,62125030;1,49175680
0,62625030;1,49175680
0,63125030;1,49175680
0,63625030;1,30536413
0,64125030;0,55917817
0,64625030;1,11897147
0,65125030;0,37278542
0,65625030;0,37278542
0,66125030;0,93196356
0,66625030;0,37278542
0,67125030;0,00000000
0,67625030;-0,55917817
0,68125030;-0,37278542
0,68625030;-0,55917817
0,69125030;-1,49175680
0,69625030;-1,49175680
0,70125030;-2,61072826
0,70625030;-2,42433548
0,71125030;-2,23794293
0,71625030;-3,91609240
0,72125030;-2,98351359
0,72625030;-2,61072826
0,73125030;-3,17052150
0,73625030;-3,72969961
0,74125030;-3,54330683
0,74625030;-3,17052150
0,75125030;-3,54330683
0,75625030;-3,54330683
0,76125030;-3,54330683
0,76625030;-3,17052150
0,77125030;-3,17052150
0,77625030;-2,98351359
0,78125030;-2,42433548
0,78625030;-2,61072826
0,79125030;-3,17052150
0,79625030;-2,98351359
0,80125030;-3,72969961
0,80625030;-3,72969961
0,81125030;-4,10248518
0,81625030;-5,40846395
0,82125030;-4,84867096
0,82625030;-5,96764231
0,83125030;-5,96764231
0,83625030;-5,96764231
0,84125030;-6,71382856
0,84625030;-6,52743578
0,85125030;-6,90022135
0,85625029;-6,34104300
0,86125029;-6,34104300
0,86625029;-5,03506374
0,87125029;-4,66227818
0,87625029;-4,28949261
0,88125029;-3,72969961
0,88625029;-2,98351359
0,89125029;-3,54330683
0,89625029;-2,61072826
0,90125029;-2,61072826
0,90625029;-2,61072826
0,91125029;-2,05093503
0,91625029;-2,05093503
0,92125029;-2,42433548
0,92625029;-1,86454225
0,93125029;-2,23794293
0,93625029;-1,86454225
0,94125029;-2,79712105
0,94625029;-2,23794293
0,95125029;-2,61072826
0,95625029;-1,67814958
0,96125029;-2,61072826
0,96625029;-1,30536413
0,97125029;-1,67814958
0,97625029;-1,30536413
0,98125029;-0,55917817
0,98625029;-0,37278542
0,99125029;0,18639271
0,99625029;0,93196356
1,00125029;0,37278542
1,00625029;0,93196356
1,01125029;0,74557084
1,01625029;1,30536413
1,02125029;1,67814958
1,02625029;1,86454225
1,03125029;1,30536413
1,03625029;1,30536413
1,04125029;1,49175680
1,04625029;1,86454225
1,05125029;2,05093503
1,05625029;2,42433548
1,06125029;2,42433548
1,06625029;2,42433548
1,07125029;2,98351359
1,07625029;3,72969961
1,08125029;3,72969961
1,08625029;3,72969961
1,09125029;4,10248518
1,09625029;3,91609240
1,10125029;4,47588587
1,10625029;3,72969961
1,11125029;3,91609240
1,11625029;3,72969961
1,12125029;3,91609240
1,12625029;3,54330683
1,13125029;4,10248518
1,13625029;3,17052150
1,14125029;3,35691428
1,14625029;3,72969961
1,15125029;2,79712105
1,15625029;3,17052150
1,16125029;3,17052150
1,16625029;2,79712105
1,17125029;3,54330683
1,17625029;3,35691428
1,18125029;2,61072826
1,18625029;3,54330683
1,19125029;3,72969961
1,19625029;3,35691428
1,20125029;3,35691428
1,20625029;3,17052150
1,21125029;3,35691428
1,21625029;2,42433548
1,22125029;2,98351359
1,22625029;3,35691428
1,23125029;2,98351359
1,23625029;2,42433548
1,24125029;1,11897147
1,24625029;1,30536413
1,25125028;0,93196356
1,25625028;0,55917817
1,26125028;0,93196356
1,26625028;-0,18639271
1,27125028;-1,11897147
1,27625028;-0,18639271
1,28125028;-0,93196356
1,28625028;-1,30536413
1,29125028;-0,93196356
1,29625028;-1,11897147
1,30125028;-2,05093503
1,30625028;-0,93196356
1,31125028;-2,05093503
1,31625028;-2,23794293
1,32125028;-2,23794293
1,32625028;-1,67814958
1,33125028;-2,79712105
1,33625028;-3,54330683
1,34125028;-3,72969961
1,34625028;-3,35691428
1,35125028;-3,91609240
1,35625028;-4,10248518
1,36125028;-4,47588587
1,36625028;-4,84867096
1,37125028;-5,22207165
1,37625028;-5,40846395
1,38125028;-5,78124952
1,38625028;-6,34104300
1,39125028;-6,15403509
1,39625028;-6,34104300
1,40125028;-6,34104300
1,40625028;-6,71382856
1,41125028;-7,27362204
1,41625028;-6,71382856
1,42125028;-7,64640713
1,42625028;-6,71382856
1,43125028;-6,90022135
1,43625028;-6,52743578
1,44125028;-6,71382856
1,44625028;-6,34104300
1,45125028;-6,15403509
1,45625028;-5,40846395
1,46125028;-5,40846395
1,46625028;-4,84867096
1,47125028;-4,47588587
1,47625028;-3,54330683
1,48125028;-3,17052150
1,48625028;-3,35691428
1,49125028;-3,54330683
1,49625028;-3,17052150
1,50125028;-3,54330683
1,50625028;-3,91609240
1,51125028;-3,91609240
1,51625028;-3,54330683
1,52125028;-4,84867096
1,52625028;-4,66227818
1,53125028;-5,78124952
1,53625028;-5,59485722
1,54125028;-6,15403509
1,54625028;-6,71382856
1,55125028;-6,34104300
1,55625028;-6,15403509
1,56125028;-6,34104300
1,56625028;-5,59485722
1,57125028;-5,40846395
1,57625028;-4,47588587
1,58125028;-3,91609240
1,58625028;-3,54330683
1,59125028;-3,35691428
1,59625028;-2,23794293
1,60125028;-2,23794293
1,60625028;-2,42433548
1,61125028;-2,79712105
1,61625028;-2,23794293
1,62125028;-1,86454225
1,62625028;-1,67814958
1,63125028;-1,67814958
1,63625028;-1,30536413
1,64125028;-1,67814958
1,64625027;-2,05093503
1,65125027;-2,05093503
1,65625027;-1,49175680
1,66125027;-1,30536413
1,66625027;-1,11897147
1,67125027;-1,11897147
1,67625027;-0,18639271
1,68125027;-0,55917817
1,68625027;0,55917817
1,69125027;0,93196356
1,69625027;1,49175680
1,70125027;2,05093503
1,70625027;2,05093503
1,71125027;2,42433548
1,71625027;2,79712105
1,72125027;3,17052150
1,72625027;2,98351359
1,73125027;2,98351359
1,73625027;1,86454225
1,74125027;3,54330683
1,74625027;3,72969961
1,75125027;3,72969961
1,75625027;3,72969961
1,76125027;3,91609240
1,76625027;2,98351359
1,77125027;3,54330683
1,77625027;4,28949261
1,78125027;4,28949261
1,78625027;4,84867096
1,79125027;4,47588587
1,79625027;4,84867096
1,80125027;4,84867096
1,80625027;4,66227818
1,81125027;4,66227818
1,81625027;4,28949261
1,82125027;4,84867096
1,82625027;4,28949261
1,83125027;4,66227818
1,83625027;3,91609240
1,84125027;3,91609240
1,84625027;3,91609240
1,85125027;3,35691428
1,85625027;3,91609240
1,86125027;3,72969961
1,86625027;3,91609240
1,87125027;3,91609240
1,87625027;4,28949261
1,88125027;4,66227818
1,88625027;4,10248518
1,89125027;4,28949261
1,89625027;4,28949261
1,90125027;4,66227818
1,90625027;4,28949261
1,91125027;4,84867096
1,91625027;4,66227818
1,92125027;4,28949261
1,92625027;4,28949261
1,93125027;3,72969961
1,93625027;3,91609240
1,94125027;3,54330683
1,94625027;3,35691428
1,95125027;2,98351359
1,95625027;2,79712105
1,96125027;2,79712105
1,96625027;2,98351359
1,97125027;2,23794293
1,97625027;2,05093503
1,98125027;1,86454225
1,98625027;2,05093503
1,99125027;1,86454225
1,99625027;2,23794293
2,00125027;2,42433548
2,00625027;1,86454225
2,01125027;1,30536413
2,01625027;1,86454225
2,02125027;1,49175680
2,02625027;1,30536413
2,03125027;1,11897147
2,03625027;0,55917817
2,04125026;0,74557084
2,04625026;0,93196356
2,05125026;0,55917817
2,05625026;0,18639271
2,06125026;0,18639271
2,06625026;0,00000000
2,07125026;0,00000000
2,07625026;0,18639271
2,08125026;0,74557084
2,08625026;0,18639271
2,09125026;0,18639271
2,09625026;0,74557084
2,10125026;0,55917817
2,10625026;0,55917817
2,11125026;0,55917817
2,11625026;0,74557084
2,12125026;0,37278542
2,12625026;0,74557084
2,13125026;0,74557084
2,13625026;0,55917817
2,14125026;0,74557084
2,14625026;0,55917817
2,15125026;0,18639271
2,15625026;1,11897147
2,16125026;0,93196356
2,16625026;0,93196356
2,17125026;0,93196356
2,17625026;1,49175680
2,18125026;0,93196356
2,18625026;1,11897147
2,19125026;1,49175680
2,19625026;1,86454225
2,20125026;2,05093503
2,20625026;1,86454225
2,21125026;1,86454225
2,21625026;2,42433548
2,22125026;2,05093503
2,22625026;2,23794293
2,23125026;2,42433548
2,23625026;1,86454225
2,24125026;2,05093503
2,24625026;2,79712105
2,25125026;1,11897147
2,25625026;1,49175680
2,26125026;1,49175680
2,26625026;1,49175680
2,27125026;1,86454225
2,27625026;1,49175680
2,28125026;1,49175680
2,28625026;1,86454225
2,29125026;1,11897147
2,29625026;1,30536413
2,30125026;1,30536413
2,30625026;1,11897147
2,31125026;1,30536413
2,31625026;1,49175680
2,32125026;0,93196356
2,32625026;1,11897147
2,33125026;1,30536413
2,33625026;1,49175680
2,34125026;0,93196356
2,34625026;0,93196356
2,35125026;0,93196356
2,35625026;0,18639271
2,36125026;0,55917817
2,36625026;0,55917817
2,37125026;0,55917817
2,37625026;0,00000000
2,38125026;-1,49175680
2,38625026;-0,55917817
2,39125026;-0,93196356
2,39625026;-0,74557084
2,40125026;-1,30536413
2,40625026;-1,67814958
2,41125026;-2,61072826
2,41625026;-2,42433548
2,42125026;-2,61072826
2,42625026;-3,17052150
2,43125026;-2,23794293
2,43625025;-3,35691428
2,44125025;-4,10248518
2,44625025;-3,72969961
2,45125025;-3,54330683
2,45625025;-3,17052150
2,46125025;-3,54330683
2,46625025;-2,98351359
2,47125025;-2,98351359
2,47625025;-2,23794293
2,48125025;-2,61072826
2,48625025;-2,61072826
2,49125025;-2,42433548
2,49625025;-2,61072826
2,50125025;-2,98351359
2,50625025;-3,54330683
2,51125025;-4,10248518
2,51625025;-4,10248518
2,52125025;-4,84867096
2,52625025;-5,03506374
2,53125025;-5,78124952
2,53625025;-6,34104300
2,54125025;-6,71382856
2,54625025;-6,52743578
2,55125025;-6,71382856
2,55625025;-6,71382856
2,56125025;-7,08661366
2,56625025;-5,96764231
2,57125025;-6,15403509
2,57625025;-5,40846395
2,58125025;-5,96764231
2,58625025;-4,28949261
2,59125025;-3,91609240
2,59625025;-2,98351359
2,60125025;-2,98351359
2,60625025;-2,98351359
2,61125025;-2,05093503
2,61625025;-2,23794293
2,62125025;-2,23794293
2,62625025;-2,23794293
2,63125025;-2,23794293
2,63625025;-2,61072826
2,64125025;-2,23794293
2,64625025;-2,23794293
2,65125025;-3,17052150
2,65625025;-2,98351359
2,66125025;-2,42433548
2,66625025;-2,42433548
2,67125025;-2,05093503
2,67625025;-1,86454225
2,68125025;-1,30536413
2,68625025;-0,74557084
2,69125025;-0,74557084
2,69625025;-0,37278542
2,70125025;0,18639271
2,70625025;0,74557084
2,71125025;0,55917817
2,71625025;1,11897147
2,72125025;1,49175680
2,72625025;0,93196356
2,73125025;1,30536413
2,73625025;1,49175680
2,74125025;1,67814958
2,74625025;1,86454225
2,75125025;2,05093503
2,75625025;2,79712105
2,76125025;2,98351359
2,76625025;2,79712105
2,77125025;3,72969961
2,77625025;3,54330683
2,78125025;3,91609240
2,78625025;3,91609240
2,79125025;4,28949261
2,79625025;3,72969961
2,80125025;4,28949261
2,80625025;4,47588587
2,81125025;4,10248518
2,81625025;3,91609240
2,82125025;4,66227818
2,82625025;3,91609240
2,83125025;4,10248518
2,83625024;3,72969961
2,84125024;3,17052150
2,84625024;3,17052150
2,85125024;3,72969961
2,85625024;3,54330683
2,86125024;3,54330683
2,86625024;3,35691428
2,87125024;3,54330683
2,87625024;3,72969961
2,88125024;3,17052150
2,88625024;3,17052150
2,89125024;3,35691428
2,89625024;3,54330683
2,90125024;3,54330683
2,90625024;3,72969961
2,91125024;3,17052150
2,91625024;2,98351359
2,92125024;2,42433548
2,92625024;2,79712105
2,93125024;2,42433548
2,93625024;2,05093503
2,94125024;1,86454225
2,94625024;1,49175680
2,95125024;1,49175680
2,95625024;0,93196356
2,96125024;0,93196356
2,96625024;0,74557084
2,97125024;-0,37278542
2,97625024;0,00000000
2,98125024;-1,11897147
2,98625024;0,00000000
2,99125024;-0,37278542
2,99625024;-0,37278542
3,00125024;-1,11897147
3,00625024;-1,30536413
3,01125024;-2,05093503
3,01625024;-2,23794293
3,02125024;-1,86454225
3,02625024;-2,42433548
3,03125024;-2,98351359
3,03625024;-3,35691428
3,04125024;-3,54330683
3,04625024;-3,72969961
3,05125024;-3,91609240
3,05625024;-4,10248518
3,06125024;-4,84867096
3,06625024;-4,10248518
3,07125024;-4,84867096
3,07625024;-4,47588587
3,08125024;-5,03506374
3,08625024;-6,34104300
3,09125024;-5,03506374
3,09625024;-5,78124952
3,10125024;-5,96764231
3,10625024;-5,59485722
3,11125024;-6,34104300
3,11625024;-6,71382856
3,12125024;-7,27362204
3,12625024;-7,27362204
3,13125024;-7,27362204
3,13625024;-7,27362204
3,14125024;-6,90022135
3,14625024;-6,90022135
3,15125024;-6,71382856
3,15625024;-5,96764231
3,16125024;-5,96764231
3,16625024;-5,40846395
3,17125024;-4,66227818
3,17625024;-4,47588587
3,18125024;-4,47588587
3,18625024;-3,54330683
3,19125024;-3,54330683
3,19625024;-2,98351359
3,20125024;-3,35691428
3,20625024;-3,17052150
3,21125024;-3,72969961
3,21625024;-2,98351359
3,22125024;-3,91609240
3,22625024;-3,54330683
3,23125023;-4,84867096
3,23625023;-5,03506374
3,24125023;-5,96764231
3,24625023;-5,40846395
3,25125023;-5,78124952
3,25625023;-5,96764231
3,26125023;-5,78124952
3,26625023;-5,59485722
3,27125023;-5,03506374
3,27625023;-4,84867096
3,28125023;-4,10248518
3,28625023;-3,17052150
3,29125023;-3,91609240
3,29625023;-3,17052150
3,30125023;-2,61072826
3,30625023;-2,23794293
3,31125023;-2,23794293
3,31625023;-1,67814958
3,32125023;-1,49175680
3,32625023;-1,67814958
3,33125023;-1,11897147
3,33625023;-1,67814958
3,34125023;-1,67814958
3,34625023;-1,11897147
3,35125023;-0,74557084
3,35625023;-1,30536413
3,36125023;-0,93196356
3,36625023;-1,11897147
3,37125023;-0,37278542
3,37625023;-0,37278542
3,38125023;0,00000000
3,38625023;0,18639271
3,39125023;0,93196356
3,39625023;1,49175680
3,40125023;1,49175680
3,40625023;1,67814958
3,41125023;2,98351359
3,41625023;2,05093503
3,42125023;1,86454225
3,42625023;2,79712105
3,43125023;2,42433548
3,43625023;2,05093503
3,44125023;3,17052150
3,44625023;2,61072826
3,45125023;2,98351359
3,45625023;3,17052150
3,46125023;3,17052150
3,46625023;3,72969961
3,47125023;4,28949261
3,47625023;4,28949261
3,48125023;4,10248518
3,48625023;4,28949261
3,49125023;4,28949261
3,49625023;4,66227818
3,50125023;4,28949261
3,50625023;5,03506374
3,51125023;4,84867096
3,51625023;6,52743578
3,52125023;4,84867096
3,52625023;4,28949261
3,53125023;4,66227818
3,53625023;4,84867096
3,54125023;3,72969961
3,54625023;3,91609240
3,55125023;4,28949261
3,55625023;3,72969961
3,56125023;3,91609240
3,56625023;3,91609240
3,57125023;3,91609240
3,57625023;4,10248518
3,58125023;4,28949261
3,58625023;3,91609240
3,59125023;4,28949261
3,59625023;4,66227818
3,60125023;4,84867096
3,60625023;4,84867096
3,61125023;4,84867096
3,61625023;4,66227818
3,62125023;5,03506374
3,62625022;4,66227818
3,63125022;4,10248518
3,63625022;3,91609240
3,64125022;3,72969961
3,64625022;3,35691428
3,65125022;3,72969961
3,65625022;3,35691428
3,66125022;2,98351359
3,66625022;2,98351359
3,67125022;2,79712105
3,67625022;2,61072826
3,68125022;2,42433548
3,68625022;2,61072826
3,69125022;2,42433548
3,69625022;2,23794293
3,70125022;2,23794293
3,70625022;2,42433548
3,71125022;2,61072826
3,71625022;1,67814958
3,72125022;1,86454225
3,72625022;1,67814958
3,73125022;1,49175680
3,73625022;1,49175680
3,74125022;1,67814958
3,74625022;1,11897147
3,75125022;0,74557084
3,75625022;0,74557084
3,76125022;0,93196356
3,76625022;0,37278542
3,77125022;0,55917817
3,77625022;0,93196356
3,78125022;1,49175680
3,78625022;0,55917817
3,79125022;0,55917817
3,79625022;0,55917817
3,80125022;0,93196356
3,80625022;0,55917817
3,81125022;1,11897147
3,81625022;0,93196356
3,82125022;0,55917817
3,82625022;0,55917817
3,83125022;0,37278542
3,83625022;0,55917817
3,84125022;0,93196356
3,84625022;0,55917817
3,85125022;1,11897147
3,85625022;0,74557084
3,86125022;0,55917817
3,86625022;0,93196356
3,87125022;1,49175680
3,87625022;1,11897147
3,88125022;0,93196356
3,88625022;1,11897147
3,89125022;1,49175680
3,89625022;1,86454225
3,90125022;2,05093503
3,90625022;2,42433548
3,91125022;1,67814958
3,91625022;2,98351359
3,92125022;2,23794293
3,92625022;1,49175680
3,93125022;2,23794293
3,93625022;1,86454225
3,94125022;1,86454225
3,94625022;1,86454225
3,95125022;1,49175680
3,95625022;1,49175680
3,96125022;1,11897147
3,96625022;1,49175680
3,97125022;1,30536413
3,97625022;1,11897147
3,98125022;0,18639271
3,98625022;1,11897147
3,99125022;1,86454225
3,99625022;2,23794293
4,00125022;1,30536413
4,00625022;1,11897147
4,01125022;1,11897147
4,01625022;1,30536413
4,02125021;1,11897147
4,02625021;1,11897147
4,03125021;1,49175680
4,03625021;1,11897147
4,04125021;1,11897147
4,04625021;1,30536413
4,05125021;-0,37278542
4,05625021;0,55917817
4,06125021;0,55917817
4,06625021;0,37278542
4,07125021;0,00000000
4,07625021;-0,37278542
4,08125021;-0,18639271
4,08625021;-0,18639271
4,09125021;-0,74557084
4,09625021;-0,55917817
4,10125021;-2,98351359
4,10625021;-0,74557084
4,11125021;-1,30536413
4,11625021;-1,30536413
4,12125021;-1,67814958
4,12625021;-2,23794293
4,13125021;-2,61072826
4,13625021;-2,61072826
4,14125021;-2,98351359
4,14625021;-2,23794293
4,15125021;-2,61072826
4,15625021;-2,98351359
4,16125021;-3,17052150
4,16625021;-2,98351359
4,17125021;-3,54330683
4,17625021;-2,98351359
4,18125021;-2,23794293
4,18625021;-3,54330683
4,19125021;-2,05093503
4,19625021;-2,98351359
4,20125021;-2,23794293
4,20625021;-2,98351359
4,21125021;-2,98351359
4,21625021;-2,98351359
4,22125021;-6,52743578
4,22625021;-4,47588587
4,23125021;-4,84867096
4,23625021;-5,03506374
4,24125021;-5,78124952
4,24625021;-6,15403509
4,25125021;-6,52743578
4,25625021;-6,52743578
4,26125021;-6,71382856
4,26625021;-6,52743578
4,27125021;-6,71382856
4,27625021;-6,15403509
4,28125021;-5,40846395
4,28625021;-5,22207165
4,29125021;-4,28949261
4,29625021;-4,28949261
4,30125021;-3,54330683
4,30625021;-2,98351359
4,31125021;-2,79712105
4,31625021;-2,05093503
4,32125021;-1,67814958
4,32625021;-1,86454225
4,33125021;-2,23794293
4,33625021;-2,61072826
4,34125021;-2,05093503
4,34625021;-1,49175680
4,35125021;-2,61072826
4,35625021;-2,79712105
4,36125021;-2,05093503
4,36625021;-2,42433548
4,37125021;-1,67814958
4,37625021;-1,30536413
4,38125021;-1,11897147
4,38625021;-0,74557084
4,39125021;-0,74557084
4,39625021;-1,11897147
4,40125021;0,37278542
4,40625021;0,37278542
4,41125021;0,55917817
4,41625020;1,11897147
4,42125020;0,55917817
4,42625020;3,35691428
4,43125020;0,93196356
4,43625020;1,49175680
4,44125020;1,11897147
4,44625020;1,49175680
4,45125020;2,05093503
4,45625020;2,23794293
4,46125020;2,42433548
4,46625020;2,61072826
4,47125020;2,98351359
4,47625020;3,35691428
4,48125020;3,72969961
4,48625020;3,91609240
4,49125020;4,66227818
4,49625020;4,66227818
4,50125020;4,28949261
4,50625020;4,84867096
4,51125020;4,28949261
4,51625020;4,66227818
4,52125020;4,84867096
4,52625020;5,22207165
4,53125020;4,47588587
4,53625020;4,66227818
4,54125020;4,28949261
4,54625020;4,28949261
4,55125020;2,98351359
4,55625020;4,10248518
4,56125020;3,91609240
4,56625020;3,72969961
4,57125020;2,98351359
4,57625020;3,72969961
4,58125020;4,28949261
4,58625020;3,91609240
4,59125020;2,98351359
4,59625020;3,91609240
4,60125020;4,28949261
4,60625020;3,91609240
4,61125020;4,10248518
4,61625020;3,91609240
4,62125020;3,72969961
4,62625020;3,35691428
4,63125020;3,35691428
4,63625020;2,79712105
4,64125020;2,61072826
4,64625020;2,05093503
4,65125020;2,42433548
4,65625020;1,67814958
4,66125020;1,11897147
4,66625020;0,93196356
4,67125020;0,55917817
4,67625020;0,93196356
4,68125020;-0,37278542
4,68625020;0,18639271
4,69125020;-0,18639271
4,69625020;-0,74557084
4,70125020;-0,74557084
4,70625020;-1,11897147
4,71125020;-0,74557084
4,71625020;-1,11897147
4,72125020;-1,67814958
4,72625020;-1,86454225
4,73125020;-2,05093503
4,73625020;-2,98351359
4,74125020;-2,61072826
4,74625020;-2,42433548
4,75125020;-3,72969961
4,75625020;-4,10248518
4,76125020;-3,54330683
4,76625020;-4,84867096
4,77125020;-5,03506374
4,77625020;-4,66227818
4,78125020;-5,22207165
4,78625020;-5,59485722
4,79125020;-5,96764231
4,79625020;-5,78124952
4,80125020;-5,96764231
4,80625020;-6,15403509
4,81125019;-6,71382856
4,81625019;-6,71382856
4,82125019;-6,90022135
4,82625019;-6,71382856
4,83125019;-7,08661366
4,83625019;-6,90022135
4,84125019;-6,52743578
4,84625019;-6,34104300
4,85125019;-6,52743578
4,85625019;-6,52743578
4,86125019;-5,59485722
4,86625019;-5,96764231
4,87125019;-6,15403509
4,87625019;-4,84867096
4,88125019;-4,84867096
4,88625019;-4,10248518
4,89125019;-3,91609240
4,89625019;-2,98351359
4,90125019;-2,42433548
4,90625019;-3,54330683
4,91125019;-2,98351359
4,91625019;-2,61072826
4,92125019;-3,35691428
4,92625019;-3,35691428
4,93125019;-4,28949261
4,93625019;-4,28949261
4,94125019;-4,84867096
4,94625019;-5,22207165
4,95125019;-5,40846395
4,95625019;-5,40846395
4,96125019;-5,78124952
4,96625019;-5,78124952
4,97125019;-6,15403509
4,97625019;-5,03506374
4,98125019;-4,47588587
4,98625019;-4,10248518
4,99125019;-3,91609240
4,99625019;-3,54330683
5,00125019;-2,61072826
5,00625019;-2,05093503
5,01125019;-2,61072826
5,01625019;-1,67814958
5,02125019;-1,30536413
5,02625019;-1,49175680
5,03125019;-0,74557084
5,03625019;-1,11897147
5,04125019;-1,30536413
5,04625019;-1,49175680
5,05125019;-1,30536413
5,05625019;-1,11897147
5,06125019;-1,30536413
5,06625019;-1,30536413
5,07125019;-1,11897147
5,07625019;-0,55917817
5,08125019;0,37278542
5,08625019;-0,37278542
5,09125019;0,55917817
5,09625019;0,93196356
5,10125019;1,86454225
5,10625019;1,86454225
5,11125019;2,23794293
5,11625019;2,42433548
5,12125019;2,05093503
5,12625019;2,98351359
5,13125019;2,79712105
5,13625019;2,98351359
5,14125019;3,35691428
5,14625019;2,79712105
5,15125019;3,17052150
5,15625019;3,35691428
5,16125019;3,72969961
5,16625019;3,35691428
5,17125019;3,35691428
5,17625019;3,72969961
5,18125019;4,10248518
5,18625019;3,91609240
5,19125019;2,79712105
5,19625019;3,91609240
5,20125019;4,10248518
5,20625019;4,28949261
