Zeit;Kanal A;Kanal B
(ms);(V);(V)

1,03530512;1,03395665;1,27546751
1,03550512;1,03395665;1,27546751
1,03570512;1,03395665;1,27546751
1,03590512;1,05142713;1,27546751
1,03610512;1,03395665;1,27546751
1,03630512;1,03395665;1,27546751
1,03650512;1,03395665;1,27546751
1,03670512;1,03395665;1,27546751
1,03690512;1,03395665;1,27546751
1,03710512;1,03395665;1,27546751
1,03730512;1,03395665;1,27546751
1,03750512;1,03395665;1,27546751
1,03770512;1,03395665;1,27546751
1,03790512;1,03395665;1,27546751
1,03810512;1,03395665;1,27546751
1,03830512;1,03395665;1,27546751
1,03850512;1,03395665;1,27546751
1,03870512;1,03395665;1,27546751
1,03890512;1,03395665;1,27546751
1,03910512;1,03395665;1,27546751
1,03930512;1,03395665;1,27546751
1,03950512;1,03395665;1,27546751
1,03970512;1,03395665;1,27546751
1,03990512;1,05142713;1,27546751
1,04010512;1,03395665;1,27546751
1,04030512;1,03395665;1,27546751
1,04050512;1,03395665;1,27546751
1,04070512;1,03395665;1,27546751
1,04090512;1,03395665;1,27546751
1,04110512;1,03395665;1,27546751
1,04130512;1,03395665;1,27546751
1,04150512;1,03395665;1,27546751
1,04170512;1,03395665;1,27546751
1,04190512;1,05142713;1,27546751
1,04210512;1,03395665;1,27546751
1,04230512;1,03395665;1,27546751
1,04250512;1,03395665;1,27546751
1,04270512;1,03395665;1,27546751
1,04290512;1,03395665;1,27546751
1,04310512;1,03395665;1,25799704
1,04330512;1,03395665;1,27546751
1,04350512;1,03395665;1,25799704
1,04370512;1,03395665;1,27546751
1,04390512;1,03395665;1,27546751
1,04410512;1,03395665;1,25799704
1,04430512;1,03395665;1,25799704
1,04450512;1,03395665;1,25799704
1,04470512;1,03395665;1,25799704
1,04490512;1,03395665;1,25799704
1,04510512;1,03395665;1,25799704
1,04530512;1,03395665;1,25799704
1,04550512;1,03395665;1,25799704
1,04570512;1,03395665;1,25799704
1,04590512;1,03395665;1,25799704
1,04610512;1,03395665;1,25799704
1,04630512;1,03395665;1,25799704
1,04650512;1,03395665;1,25799704
1,04670512;1,03395665;1,25799704
1,04690512;1,03395665;1,25799704
1,04710512;1,05142713;1,25799704
1,04730512;1,03395665;1,25799704
1,04750511;1,03395665;1,25799704
1,04770511;1,03395665;1,25799704
1,04790511;1,03395665;1,25799704
1,04810511;1,03395665;1,25799704
1,04830511;1,03395665;1,25799704
1,04850511;1,03395665;1,25799704
1,04870511;1,03395665;1,24052656
1,04890511;1,03395665;1,25799704
1,04910511;1,03395665;1,25799704
1,04930511;1,03395665;1,25799704
1,04950511;1,03395665;1,25799704
1,04970511;1,03395665;1,24052656
1,04990511;1,03395665;1,24052656
1,05010511;1,03395665;1,24052656
1,05030511;1,03395665;1,24052656
1,05050511;1,03395665;1,24052656
1,05070511;1,03395665;1,24052656
1,05090511;1,03395665;1,24052656
1,05110511;1,05142713;1,24052656
1,05130511;1,03395665;1,24052656
1,05150511;1,03395665;1,24052656
1,05170511;1,03395665;1,24052656
1,05190511;1,05142713;1,24052656
1,05210511;1,03395665;1,24052656
1,05230511;1,03395665;1,24052656
1,05250511;1,03395665;1,24052656
1,05270511;1,03395665;1,24052656
1,05290511;1,03395665;1,24052656
1,05310511;1,03395665;1,24052656
1,05330511;1,03395665;1,24052656
1,05350511;1,03395665;1,22305608
1,05370511;1,03395665;1,24052656
1,05390511;1,03395665;1,22305608
1,05410511;1,03395665;1,22305608
1,05430511;1,05142713;1,22305608
1,05450511;1,03395665;1,22305608
1,05470511;1,03395665;1,22305608
1,05490511;1,03395665;1,22305608
1,05510511;1,03395665;1,22305608
1,05530511;1,03395665;1,22305608
1,05550511;1,03395665;1,24052656
1,05570511;1,03395665;1,22305608
1,05590511;1,05142713;1,22305608
1,05610511;1,03395665;1,22305608
1,05630511;1,03395665;1,22305608
1,05650511;1,03395665;1,22305608
1,05670511;1,05142713;1,22305608
1,05690511;1,03395665;1,22305608
1,05710511;1,05142713;1,22305608
1,05730511;1,03395665;1,22305608
1,05750511;1,03395665;1,20558560
1,05770511;1,03395665;1,20558560
1,05790511;1,05142713;1,17064464
1,05810511;1,03395665;1,20558560
1,05830511;1,05142713;1,22305608
1,05850511;1,03395665;1,20558560
1,05870511;1,03395665;1,20558560
1,05890511;1,03395665;1,20558560
1,05910511;1,03395665;1,20558560
1,05930511;1,03395665;1,20558560
1,05950511;1,03395665;1,20558560
1,05970511;1,03395665;1,20558560
1,05990511;1,05142713;1,20558560
1,06010511;1,03395665;1,20558560
1,06030511;1,03395665;1,18811512
1,06050511;1,03395665;1,18811512
1,06070511;1,05142713;1,18811512
1,06090511;1,03395665;1,20558560
1,06110511;1,03395665;1,18811512
1,06130511;1,03395665;1,18811512
1,06150511;1,03395665;1,18811512
1,06170511;1,03395665;1,18811512
1,06190511;1,03395665;1,18811512
1,06210511;1,03395665;1,18811512
1,06230511;1,05142713;1,18811512
1,06250511;1,03395665;1,18811512
1,06270511;1,03395665;1,18811512
1,06290511;1,03395665;1,18811512
1,06310511;1,03395665;1,17064464
1,06330511;1,03395665;1,18811512
1,06350511;1,05142713;1,17064464
1,06370511;1,03395665;1,17064464
1,06390511;1,05142713;1,17064464
1,06410511;1,03395665;1,17064464
1,06430511;1,03395665;1,17064464
1,06450511;1,03395665;1,17064464
1,06470511;1,03395665;1,17064464
1,06490511;1,03395665;1,17064464
1,06510511;1,03395665;1,17064464
1,06530511;1,03395665;1,17064464
1,06550511;1,03395665;1,17064464
1,06570511;1,03395665;1,17064464
1,06590511;1,03395665;1,17064464
1,06610511;1,03395665;1,15317416
1,06630511;1,05142713;1,15317416
1,06650511;1,03395665;1,15317416
1,06670511;1,03395665;1,15317416
1,06690511;1,03395665;1,15317416
1,06710511;1,03395665;1,15317416
1,06730511;1,03395665;1,15317416
1,06750511;1,03395665;1,13570368
1,06770511;1,03395665;1,15317416
1,06790511;1,03395665;1,15317416
1,06810511;1,03395665;1,15317416
1,06830511;1,03395665;1,15317416
1,06850511;1,03395665;1,13570368
1,06870511;1,03395665;1,13570368
1,06890511;1,03395665;1,13570368
1,06910511;1,05142713;1,13570368
1,06930511;1,03395665;1,13570368
1,06950511;1,05142713;1,13570368
1,06970511;1,03395665;1,13570368
1,06990511;1,05142713;1,13570368
1,07010511;1,03395665;1,13570368
1,07030511;1,05142713;1,15317416
1,07050511;1,03395665;1,13570368
1,07070511;1,05142713;1,13570368
1,07090511;1,03395665;1,11823332
1,07110511;1,03395665;1,11823332
1,07130511;1,03395665;1,11823332
1,07150511;1,03395665;1,11823332
1,07170511;1,03395665;1,11823332
1,07190511;1,05142713;1,11823332
1,07210511;1,05142713;1,11823332
1,07230511;1,05142713;1,11823332
1,07250511;1,03395665;1,11823332
1,07270511;1,03395665;1,11823332
1,07290511;1,03395665;1,11823332
1,07310511;1,05142713;1,10076284
1,07330511;1,03395665;1,11823332
1,07350511;1,03395665;1,10076284
1,07370511;1,03395665;1,10076284
1,07390511;1,03395665;1,10076284
1,07410511;1,03395665;1,10076284
1,07430511;1,03395665;1,10076284
1,07450511;1,03395665;1,10076284
1,07470511;1,05142713;1,10076284
1,07490511;1,03395665;1,10076284
1,07510511;1,03395665;1,10076284
1,07530511;1,03395665;1,10076284
1,07550511;1,05142713;1,10076284
1,07570511;1,03395665;1,08329237
1,07590511;1,03395665;1,08329237
1,07610511;1,03395665;1,08329237
1,07630511;1,05142713;1,08329237
1,07650511;1,03395665;1,08329237
1,07670511;1,03395665;1,08329237
1,07690511;1,03395665;1,08329237
1,07710511;1,03395665;1,08329237
1,07730511;1,03395665;1,08329237
1,07750511;1,05142713;1,08329237
1,07770511;1,03395665;1,08329237
1,07790511;1,05142713;1,08329237
1,07810511;1,03395665;1,06582189
1,07830511;1,05142713;1,06582189
1,07850511;1,03395665;1,06582189
1,07870511;1,03395665;1,06582189
1,07890511;1,03395665;1,06582189
1,07910511;1,05142713;1,06582189
1,07930511;1,03395665;1,06582189
1,07950511;1,05142713;1,06582189
1,07970511;1,03395665;1,06582189
1,07990511;1,05142713;1,06582189
1,08010511;1,03395665;1,04835141
1,08030511;1,05142713;1,04835141
1,08050511;1,03395665;1,04835141
1,08070511;1,03395665;1,04835141
1,08090511;1,03395665;1,04835141
1,08110511;1,05142713;1,04835141
1,08130511;1,03395665;1,04835141
1,08150511;1,05142713;1,04835141
1,08170511;1,03395665;1,04835141
1,08190511;1,03395665;1,03088093
1,08210511;1,03395665;1,03088093
1,08230511;1,05142713;1,03088093
1,08250511;1,03395665;1,03088093
1,08270511;1,05142713;1,03088093
1,08290511;1,03395665;1,03088093
1,08310511;1,03395665;1,03088093
1,08330511;1,03395665;1,03088093
1,08350511;1,05142713;1,03088093
1,08370511;1,03395665;1,03088093
1,08390511;1,03395665;1,03088093
1,08410511;1,03395665;1,03088093
1,08430511;1,03395665;1,03088093
1,08450511;1,03395665;1,03088093
1,08470511;1,03395665;1,03088093
1,08490511;1,03395665;1,03088093
1,08510511;1,05142713;1,01341045
1,08530511;1,03395665;1,01341045
1,08550511;1,05142713;1,01341045
1,08570511;1,03395665;1,01341045
1,08590511;1,03395665;1,01341045
1,08610511;1,03395665;1,01341045
1,08630511;1,05142713;1,01341045
1,08650511;1,03395665;1,01341045
1,08670511;1,05142713;0,99593997
1,08690511;1,03395665;0,99593997
1,08710511;1,05142713;0,99593997
1,08730511;1,03395665;1,01341045
1,08750511;1,03395665;0,99593997
1,08770511;1,03395665;0,99593997
1,08790511;1,03395665;0,99593997
1,08810511;1,03395665;0,99593997
1,08830511;1,03395665;0,99593997
1,08850511;1,03395665;0,99593997
1,08870511;1,05142713;0,99593997
1,08890511;1,03395665;0,99593997
1,08910511;1,05142713;0,97846949
1,08930511;1,03395665;0,97846949
1,08950511;1,03395665;0,97846949
1,08970511;1,03395665;0,97846949
1,08990511;1,05142713;0,97846949
1,09010511;1,03395665;0,97846949
1,09030511;1,03395665;0,97846949
1,09050511;1,03395665;0,97846949
1,09070511;1,03395665;0,97846949
1,09090511;1,03395665;0,97846949
1,09110511;1,03395665;0,97846949
1,09130511;1,03395665;0,97846949
1,09150511;1,05142713;0,97846949
1,09170511;1,03395665;0,97846949
1,09190511;1,03395665;0,96099901
1,09210511;1,03395665;0,96099901
1,09230511;1,03395665;0,96099901
1,09250511;1,03395665;0,96099901
1,09270511;1,05142713;0,96099901
1,09290511;1,03395665;0,96099901
1,09310511;1,03395665;0,96099901
1,09330511;1,03395665;0,96099901
1,09350511;1,03395665;0,96099901
1,09370511;1,03395665;0,96099901
1,09390511;1,03395665;0,94352853
1,09410511;1,03395665;0,96099901
1,09430511;1,03395665;0,94352853
1,09450511;1,03395665;0,94352853
1,09470511;1,03395665;0,94352853
1,09490511;1,03395665;0,94352853
1,09510511;1,03395665;0,94352853
1,09530511;1,03395665;0,94352853
1,09550511;1,03395665;0,94352853
1,09570511;1,03395665;0,94352853
1,09590511;1,03395665;0,94352853
1,09610511;1,03395665;0,94352853
1,09630511;1,03395665;0,94352853
1,09650511;1,03395665;0,94352853
1,09670511;1,03395665;0,92605805
1,09690511;1,03395665;0,92605805
1,09710511;1,03395665;0,92605805
1,09730511;1,03395665;0,92605805
1,09750511;1,05142713;0,92605805
1,09770511;1,05142713;0,92605805
1,09790511;1,03395665;0,92605805
1,09810511;1,03395665;0,92605805
1,09830511;1,03395665;0,92605805
1,09850511;1,03395665;0,92605805
1,09870511;1,03395665;0,92605805
1,09890511;1,03395665;0,92605805
1,09910511;1,03395665;0,92605805
1,09930511;1,03395665;0,92605805
1,09950511;1,03395665;0,92605805
1,09970511;1,03395665;0,90858757
1,09990511;1,03395665;0,90858757
1,10010511;1,03395665;0,90858757
1,10030511;1,03395665;0,90858757
1,10050511;1,03395665;0,90858757
1,10070511;1,03395665;0,90858757
1,10090511;1,03395665;0,90858757
1,10110511;1,03395665;0,90858757
1,10130511;1,03395665;0,90858757
1,10150511;1,03395665;0,90858757
1,10170511;1,03395665;0,90858757
1,10190511;1,05142713;0,90858757
1,10210511;1,03395665;0,90858757
1,10230511;1,05142713;0,89105558
1,10250511;1,03395665;0,89105558
1,10270511;1,05142713;0,89105558
1,10290511;1,03395665;0,89105558
1,10310511;1,05142713;0,89105558
1,10330511;1,03395665;0,89105558
1,10350511;1,03395665;0,89105558
1,10370511;1,03395665;0,89105558
1,10390511;1,03395665;0,89105558
1,10410511;1,05142713;0,89105558
1,10430511;1,03395665;0,89105558
1,10450511;1,03395665;0,89105558
1,10470511;1,03395665;0,89105558
1,10490511;1,03395665;0,87358510
1,10510511;1,03395665;0,87358510
1,10530511;1,03395665;0,89105558
1,10550511;1,03395665;0,87358510
1,10570511;1,03395665;0,87358510
1,10590511;1,03395665;0,89105558
1,10610511;1,03395665;0,87358510
1,10630511;1,03395665;0,87358510
1,10650511;1,03395665;0,87358510
1,10670511;1,03395665;0,87358510
1,10690511;1,03395665;0,87358510
1,10710511;1,03395665;0,87358510
1,10730511;1,03395665;0,87358510
1,10750511;1,03395665;0,87358510
1,10770511;1,03395665;0,87358510
1,10790511;1,03395665;0,87358510
1,10810511;1,03395665;0,87358510
1,10830511;1,03395665;0,85611469
1,10850511;1,03395665;0,87358510
1,10870511;1,05142713;0,85611469
1,10890511;1,03395665;0,87358510
1,10910511;1,03395665;0,85611469
1,10930511;1,03395665;0,85611469
1,10950511;1,03395665;0,85611469
1,10970511;1,03395665;0,85611469
1,10990511;1,03395665;0,85611469
1,11010511;1,03395665;0,85611469
1,11030511;1,03395665;0,85611469
1,11050511;1,03395665;0,85611469
1,11070511;1,03395665;0,85611469
1,11090511;1,03395665;0,85611469
1,11110511;1,03395665;0,85611469
1,11130511;1,03395665;0,85611469
1,11150511;1,03395665;0,85611469
1,11170511;1,03395665;0,85611469
1,11190511;1,03395665;0,85611469
1,11210511;1,03395665;0,85611469
1,11230511;1,03395665;0,85611469
1,11250511;1,03395665;0,85611469
1,11270511;1,03395665;0,85611469
1,11290511;1,01642466;0,87358510
1,11310511;1,03395665;0,85611469
1,11330511;1,03395665;0,85611469
1,11350511;1,03395665;0,83864421
1,11370511;1,03395665;0,83864421
1,11390511;1,03395665;0,83864421
1,11410511;1,03395665;0,83864421
1,11430511;1,03395665;0,83864421
1,11450511;1,03395665;0,83864421
1,11470511;1,03395665;0,83864421
1,11490511;1,03395665;0,85611469
1,11510511;1,03395665;0,83864421
1,11530511;1,05142713;0,82117373
1,11550511;1,05142713;0,85611469
1,11570511;1,03395665;0,83864421
1,11590511;1,03395665;0,83864421
1,11610511;1,03395665;0,82117373
1,11630511;1,03395665;0,83864421
1,11650511;1,03395665;0,83864421
1,11670511;1,03395665;0,83864421
1,11690511;1,03395665;0,83864421
1,11710511;1,03395665;0,83864421
1,11730511;1,03395665;0,83864421
1,11750511;1,03395665;0,83864421
1,11770511;1,03395665;0,83864421
1,11790511;1,03395665;0,83864421
1,11810511;1,03395665;0,83864421
1,11830511;1,03395665;0,83864421
1,11850511;1,03395665;0,83864421
1,11870511;1,03395665;0,82117373
1,11890511;1,03395665;0,83864421
1,11910511;1,03395665;0,83864421
1,11930511;1,03395665;0,83864421
1,11950511;1,03395665;0,82117373
1,11970511;1,03395665;0,83864421
1,11990511;1,03395665;0,82117373
1,12010511;1,03395665;0,82117373
1,12030511;1,03395665;0,82117373
1,12050511;1,03395665;0,82117373
1,12070511;1,03395665;0,82117373
1,12090511;1,03395665;0,82117373
1,12110511;1,03395665;0,82117373
1,12130511;1,03395665;0,82117373
