time; signal
1.126279932999999997e-02;1.081545318799999933e+00
1.126299933000000052e-02;1.080147680600000104e+00
1.126319932999999933e-02;1.079448861400000181e+00
1.126339932999999988e-02;1.078400632800000203e+00
1.126359933000000042e-02;1.077352404200000224e+00
1.126379932999999924e-02;1.076304175600000246e+00
1.126399932999999978e-02;1.075255947000000045e+00
1.126419933000000033e-02;1.074207718400000067e+00
1.126439932999999914e-02;1.073159489800000088e+00
1.126459932999999969e-02;1.072111261199999888e+00
1.126479933000000024e-02;1.071063032600000131e+00
1.126499933000000078e-02;1.070014803999999931e+00
1.126519932999999959e-02;1.068617165799999880e+00
1.126539933000000014e-02;1.067219527599999829e+00
1.126559933000000069e-02;1.065821889400000000e+00
1.126579932999999950e-02;1.064773660599999783e+00
1.126599933000000005e-02;1.063376022399999954e+00
1.126619933000000059e-02;1.061978384200000125e+00
1.126639932999999941e-02;1.060930155399999908e+00
1.126659932999999995e-02;1.059881926599999913e+00
1.126679933000000050e-02;1.058833697799999918e+00
1.126699932999999931e-02;1.057785468999999923e+00
1.126719932999999986e-02;1.056737240199999928e+00
1.126739933000000041e-02;1.055339601799999860e+00
1.126759932999999922e-02;1.054291372999999865e+00
1.126779932999999977e-02;1.053243144200000092e+00
1.126799933000000031e-02;1.051845505799999803e+00
1.126819932999999913e-02;1.050447867399999957e+00
1.126839932999999967e-02;1.049050228999999890e+00
1.126859933000000022e-02;1.048002000199999895e+00
1.126879932999999903e-02;1.046254952399999993e+00
1.126899932999999958e-02;1.045206723599999998e+00
1.126919933000000013e-02;1.043809085199999931e+00
1.126939932999999894e-02;1.042760856399999714e+00
1.126959932999999948e-02;1.041363217999999868e+00
1.126979933000000003e-02;1.040314989199999873e+00
1.126999932999999884e-02;1.039266760399999878e+00
1.127019932999999939e-02;1.038218531599999883e+00
1.127039932999999994e-02;1.037170302799999888e+00
1.127059933000000048e-02;1.036122073999999893e+00
1.127079932999999930e-02;1.035073845199999898e+00
1.127099932999999984e-02;1.033676206800000053e+00
1.127119933000000039e-02;1.032278568400000207e+00
1.127139932999999920e-02;1.030880930000000140e+00
1.127159932999999975e-02;1.029483291600000072e+00
1.127179933000000030e-02;1.028085653200000227e+00
1.127199932999999911e-02;1.026688014800000159e+00
1.127219932999999966e-02;1.025639786000000164e+00
1.127239933000000020e-02;1.024591557200000169e+00
1.127259933000000075e-02;1.023543328400000174e+00
1.127279932999999956e-02;1.022495099600000179e+00
1.127299933000000011e-02;1.021446870800000184e+00
1.127319933000000066e-02;1.020398642000000189e+00
1.127339932999999947e-02;1.019350413199999972e+00
1.127359933000000002e-02;1.018302184399999977e+00
1.127379933000000056e-02;1.016904545999999909e+00
1.127399932999999937e-02;1.015856317200000136e+00
1.127419932999999992e-02;1.014458678800000069e+00
1.127439933000000047e-02;1.013061040400000001e+00
1.127459932999999928e-02;1.011663401999999934e+00
1.127479932999999983e-02;1.010265763600000088e+00
1.127499933000000037e-02;1.008868125200000021e+00
1.127519932999999919e-02;1.007819896400000026e+00
1.127539932999999973e-02;1.006771667600000031e+00
1.127559933000000028e-02;1.005723438800000036e+00
1.127579932999999909e-02;1.005024619600000113e+00
1.127599932999999964e-02;1.003976390799999896e+00
1.127619933000000019e-02;1.002928162000000123e+00
1.127639932999999900e-02;1.001879933200000128e+00
1.127659932999999955e-02;1.000831704400000133e+00
1.127679933000000009e-02;9.997834756000001377e-01
1.127699932999999891e-02;9.983858372000001813e-01
1.127719932999999945e-02;9.973376084000001862e-01
1.127739933000000000e-02;9.962893796000001911e-01
1.127759932999999881e-02;9.948917412000002347e-01
1.127779932999999936e-02;9.934941028000001673e-01
1.127799932999999991e-02;9.924458740000001722e-01
1.127819933000000045e-02;9.913976452000001771e-01
1.127839932999999926e-02;9.903494164000001820e-01
1.127859932999999981e-02;9.889517780000001146e-01
1.127879933000000036e-02;9.879035492000001195e-01
1.127899932999999917e-02;9.868553204000001244e-01
1.127919932999999972e-02;9.858070916000001294e-01
1.127939933000000026e-02;9.844094532000000619e-01
1.127959932999999908e-02;9.830118147999998834e-01
1.127979932999999962e-02;9.816141763999999270e-01
1.127999933000000017e-02;9.805659476000000430e-01
1.128019932999999898e-02;9.791683091999999755e-01
1.128039932999999953e-02;9.777706707999999081e-01
1.128059933000000008e-02;9.763730323999999516e-01
1.128079933000000062e-02;9.749753939999998842e-01
1.128099932999999944e-02;9.739271651999998891e-01
1.128119932999999998e-02;9.728789364000000051e-01
1.128139933000000053e-02;9.718307076000000100e-01
1.128159932999999934e-02;9.707824788000000149e-01
1.128179932999999989e-02;9.697342500000000198e-01
1.128199933000000044e-02;9.690354307999999861e-01
1.128219932999999925e-02;9.679872019999999910e-01
1.128239932999999980e-02;9.669389731999999960e-01
1.128259933000000034e-02;9.658907444000000009e-01
1.128279932999999915e-02;9.648425156000000058e-01
1.128299932999999970e-02;9.637942868000000107e-01
1.128319933000000025e-02;9.627460580000000157e-01
1.128339932999999906e-02;9.616978292000000206e-01
1.128359932999999961e-02;9.606496004000000255e-01
1.128379933000000016e-02;9.596013716000000304e-01
1.128399932999999897e-02;9.582037331999999630e-01
1.128419932999999951e-02;9.575049139999999293e-01
1.128439933000000006e-02;9.564566851999999342e-01
1.128459933000000061e-02;9.554084564000000501e-01
1.128479932999999942e-02;9.543602276000000550e-01
1.128499932999999997e-02;9.533119988000000600e-01
1.128519933000000051e-02;9.522637700000000649e-01
1.128539932999999933e-02;9.512155412000000698e-01
1.128559932999999987e-02;9.501673124000000747e-01
1.128579933000000042e-02;9.487696740000000073e-01
1.128599932999999923e-02;9.477214452000000122e-01
1.128619932999999978e-02;9.466732164000000171e-01
1.128639933000000033e-02;9.456249876000000221e-01
1.128659932999999914e-02;9.445767588000000270e-01
1.128679932999999969e-02;9.435285300000000319e-01
1.128699933000000023e-02;9.428297108000001092e-01
1.128719933000000078e-02;9.417814820000001141e-01
1.128739932999999959e-02;9.407332532000001191e-01
1.128759933000000014e-02;9.400344340000000853e-01
1.128779933000000069e-02;9.393356148000000516e-01
1.128799932999999950e-02;9.386367956000001289e-01
1.128819933000000005e-02;9.375885668000000228e-01
1.128839933000000059e-02;9.365403380000001388e-01
1.128859932999999940e-02;9.354921092000000327e-01
1.128879932999999995e-02;9.344438804000000376e-01
1.128899933000000050e-02;9.333956516000001535e-01
1.128919932999999931e-02;9.323474228000001585e-01
1.128939932999999986e-02;9.316486036000001247e-01
1.128959933000000040e-02;9.309497844000000910e-01
1.128979932999999922e-02;9.302509652000001683e-01
1.128999932999999976e-02;9.292027364000001732e-01
1.129019933000000031e-02;9.285039172000001395e-01
1.129039932999999912e-02;9.278050980000001058e-01
1.129059932999999967e-02;9.271062788000001831e-01
1.129079933000000022e-02;9.264074596000001494e-01
1.129099932999999903e-02;9.257086404000001156e-01
1.129119932999999958e-02;9.250098212000001929e-01
1.129139933000000012e-02;9.243110020000000482e-01
1.129159932999999894e-02;9.232615430000000734e-01
1.129179932999999948e-02;9.225627238000001507e-01
1.129199933000000003e-02;9.215144950000001556e-01
1.129219932999999884e-02;9.204650360000000697e-01
1.129239932999999939e-02;9.197662168000000360e-01
1.129259932999999994e-02;9.187167578000000612e-01
1.129279933000000048e-02;9.180179386000001385e-01
1.129299932999999929e-02;9.169684796000000526e-01
1.129319932999999984e-02;9.162696604000000189e-01
1.129339933000000039e-02;9.152202014000000441e-01
1.129359932999999920e-02;9.141707423999999582e-01
1.129379932999999975e-02;9.134706930000000558e-01
1.129399933000000029e-02;9.127706436000000423e-01
1.129419932999999911e-02;9.117211845999999564e-01
1.129439932999999965e-02;9.110211351999999430e-01
1.129459933000000020e-02;9.103210857999999295e-01
1.129479933000000075e-02;9.096210363999999160e-01
1.129499932999999956e-02;9.089209870000000135e-01
1.129519933000000011e-02;9.082209376000001111e-01
1.129539933000000065e-02;9.078715280000001497e-01
1.129559932999999947e-02;9.071714786000001363e-01
1.129579933000000001e-02;9.064714292000000118e-01
1.129599933000000056e-02;9.057713797999999983e-01
1.129619932999999937e-02;9.050713303999999848e-01
1.129639932999999992e-02;9.043712810000000824e-01
1.129659933000000047e-02;9.036712316000001799e-01
1.129679932999999928e-02;9.029711822000001664e-01
1.129699932999999983e-02;9.022711328000000419e-01
1.129719933000000037e-02;9.015710834000000284e-01
1.129739932999999918e-02;9.008710340000000150e-01
1.129759932999999973e-02;9.001709846000001125e-01
1.129779933000000028e-02;8.991215256000001377e-01
1.129799932999999909e-02;8.984214762000001242e-01
1.129819932999999964e-02;8.977214268000001107e-01
1.129839933000000018e-02;8.973707870000001696e-01
1.129859932999999900e-02;8.966707376000001561e-01
1.129879932999999954e-02;8.959706882000001427e-01
1.129899933000000009e-02;8.952706388000001292e-01
1.129919932999999890e-02;8.945705894000001157e-01
1.129939932999999945e-02;8.942199496000000636e-01
1.129959933000000000e-02;8.935199002000000501e-01
1.129979932999999881e-02;8.928198508000000366e-01
1.129999932999999936e-02;8.924692109999999845e-01
1.130019932999999990e-02;8.917691616000000820e-01
1.130039933000000045e-02;8.910691122000000686e-01
1.130059932999999926e-02;8.903690628000000551e-01
1.130079932999999981e-02;8.896690134000000416e-01
1.130099933000000036e-02;8.889689640000000281e-01
1.130119932999999917e-02;8.882689146000000147e-01
1.130139932999999972e-02;8.875688652000000012e-01
1.130159933000000026e-02;8.872194556000000398e-01
1.130179932999999907e-02;8.865194062000000264e-01
1.130199932999999962e-02;8.858193568000000129e-01
1.130219933000000017e-02;8.854699472000000515e-01
1.130239932999999898e-02;8.847698978000000380e-01
1.130259932999999953e-02;8.844204881999999657e-01
1.130279933000000007e-02;8.837204387999999522e-01
1.130299933000000062e-02;8.833710291999999908e-01
1.130319932999999943e-02;8.826709798000000884e-01
1.130339932999999998e-02;8.823215702000000160e-01
1.130359933000000053e-02;8.819721605999999436e-01
1.130379932999999934e-02;8.816227509999999823e-01
1.130399932999999989e-02;8.812733414000000209e-01
1.130419933000000043e-02;8.809239318000000596e-01
1.130439932999999925e-02;8.805745222000000982e-01
1.130459932999999979e-02;8.802251126000000259e-01
1.130479933000000034e-02;8.798757030000000645e-01
1.130499932999999915e-02;8.795262934000001032e-01
1.130519932999999970e-02;8.791768838000000308e-01
1.130539933000000025e-02;8.784768344000000173e-01
1.130559932999999906e-02;8.781274248000000560e-01
1.130579932999999961e-02;8.777780152000000946e-01
1.130599933000000015e-02;8.774286056000000222e-01
1.130619932999999896e-02;8.770791960000000609e-01
1.130639932999999951e-02;8.767297864000000995e-01
1.130659933000000006e-02;8.763803768000000272e-01
1.130679933000000061e-02;8.760309672000000658e-01
1.130699932999999942e-02;8.756815576000001045e-01
1.130719932999999996e-02;8.753321480000000321e-01
1.130739933000000051e-02;8.749827397999999645e-01
1.130759932999999932e-02;8.746333301999998922e-01
1.130779932999999987e-02;8.746333302000000032e-01
1.130799933000000042e-02;8.742839206000001528e-01
1.130819932999999923e-02;8.742839206000001528e-01
1.130839932999999978e-02;8.735851028000000129e-01
1.130859933000000032e-02;8.732356945999999454e-01
1.130879932999999914e-02;8.732356946000000564e-01
1.130899932999999968e-02;8.728862864000000998e-01
1.130919933000000023e-02;8.728862864000000998e-01
1.130939933000000078e-02;8.725368768000001385e-01
1.130959932999999959e-02;8.721874686000000709e-01
1.130979933000000014e-02;8.721874686000000709e-01
1.130999933000000068e-02;8.718380590000001096e-01
1.131019932999999950e-02;8.718380590000001096e-01
1.131039933000000004e-02;8.718380590000001096e-01
1.131059933000000059e-02;8.725381084000001231e-01
1.131079932999999940e-02;8.721887002000000555e-01
1.131099932999999995e-02;8.718392919999999879e-01
1.131119933000000050e-02;8.718392920000000990e-01
1.131139932999999931e-02;8.718392920000000990e-01
1.131159932999999986e-02;8.718392920000000990e-01
1.131179933000000040e-02;8.714898838000001424e-01
1.131199932999999921e-02;8.714898838000001424e-01
1.131219932999999976e-02;8.711404756000000749e-01
1.131239933000000031e-02;8.711404756000000749e-01
1.131259932999999912e-02;8.711404756000000749e-01
1.131279932999999967e-02;8.711404756000000749e-01
1.131299933000000021e-02;8.711404756000000749e-01
1.131319932999999903e-02;8.711404756000000749e-01
1.131339932999999957e-02;8.711404756000000749e-01
1.131359933000000012e-02;8.711404756000000749e-01
1.131379932999999893e-02;8.707910674000001183e-01
1.131399932999999948e-02;8.707910674000001183e-01
1.131419933000000003e-02;8.704416592000000508e-01
1.131439932999999884e-02;8.704416592000000508e-01
1.131459932999999939e-02;8.704416592000001618e-01
1.131479932999999993e-02;8.704416592000001618e-01
1.131499933000000048e-02;8.704416592000001618e-01
1.131519932999999929e-02;8.704416592000001618e-01
1.131539932999999984e-02;8.704416592000001618e-01
1.131559933000000039e-02;8.704416592000001618e-01
1.131579932999999920e-02;8.704416592000001618e-01
1.131599932999999975e-02;8.704416592000000508e-01
1.131619933000000029e-02;8.704416592000001618e-01
1.131639932999999910e-02;8.704416592000001618e-01
1.131659932999999965e-02;8.704416592000001618e-01
1.131679933000000020e-02;8.700922510000000942e-01
1.131699933000000075e-02;8.697428428000000267e-01
1.131719932999999956e-02;8.697428428000000267e-01
1.131739933000000010e-02;8.700922510000000942e-01
1.131759933000000065e-02;8.700922510000000942e-01
1.131779932999999946e-02;8.697428427999999156e-01
1.131799933000000001e-02;8.697428427999999156e-01
1.131819933000000056e-02;8.697428428000000267e-01
1.131839932999999937e-02;8.700922509999999832e-01
1.131859932999999992e-02;8.704416592000000508e-01
1.131879933000000046e-02;8.704416592000000508e-01
1.131899932999999928e-02;8.707910674000001183e-01
1.131919932999999982e-02;8.707910674000001183e-01
1.131939933000000037e-02;8.704416591999999397e-01
1.131959932999999918e-02;8.707910674000000073e-01
1.131979932999999973e-02;8.707910674000001183e-01
1.131999933000000028e-02;8.707910674000001183e-01
1.132019932999999909e-02;8.707910674000001183e-01
1.132039932999999964e-02;8.707910674000001183e-01
1.132059933000000018e-02;8.700910180000001048e-01
1.132079932999999899e-02;8.704404262000001724e-01
1.132099932999999954e-02;8.707898344000001289e-01
1.132119933000000009e-02;8.707898344000001289e-01
1.132139932999999890e-02;8.707898344000001289e-01
1.132159932999999945e-02;8.707898344000001289e-01
1.132179932999999999e-02;8.711392426000000855e-01
1.132199932999999881e-02;8.711392425999999745e-01
1.132219932999999935e-02;8.714886508000001530e-01
1.132239932999999990e-02;8.714886508000001530e-01
1.132259933000000045e-02;8.714886508000001530e-01
1.132279932999999926e-02;8.714886508000001530e-01
1.132299932999999981e-02;8.714886508000001530e-01
1.132319933000000035e-02;8.714886508000001530e-01
1.132339932999999917e-02;8.718380604000001144e-01
1.132359932999999971e-02;8.718380604000001144e-01
1.132379933000000026e-02;8.721874686000000709e-01
1.132399932999999907e-02;8.721874686000000709e-01
1.132419932999999962e-02;8.725368768000001385e-01
1.132439933000000017e-02;8.725368768000001385e-01
1.132459932999999898e-02;8.721874686000000709e-01
1.132479932999999953e-02;8.721874686000000709e-01
1.132499933000000007e-02;8.721874686000001820e-01
1.132519933000000062e-02;8.721874686000001820e-01
1.132539932999999943e-02;8.725368782000001433e-01
1.132559932999999998e-02;8.725368782000001433e-01
1.132579933000000053e-02;8.728862877999999936e-01
1.132599932999999934e-02;8.732356973999999550e-01
1.132619932999999988e-02;8.732356974000000660e-01
1.132639933000000043e-02;8.735851070000001384e-01
1.132659932999999924e-02;8.739345166000000997e-01
1.132679932999999979e-02;8.742839248000001673e-01
1.132699933000000034e-02;8.749827426000000852e-01
1.132719932999999915e-02;8.753321522000000465e-01
1.132739932999999970e-02;8.756815618000001189e-01
1.132759933000000024e-02;8.760309714000000803e-01
1.132779932999999906e-02;8.767297892000001092e-01
1.132799932999999960e-02;8.770791988000000705e-01
1.132819933000000015e-02;8.774286084000000319e-01
1.132839932999999896e-02;8.777780180000001042e-01
1.132859932999999951e-02;8.781274276000000656e-01
1.132879933000000006e-02;8.784768372000000269e-01
1.132899933000000060e-02;8.788262467999999883e-01
1.132919932999999942e-02;8.791756563999999496e-01
1.132939932999999996e-02;8.798744741999999786e-01
1.132959933000000051e-02;8.802238838000000509e-01
1.132979932999999932e-02;8.805732934000000123e-01
1.132999932999999987e-02;8.809227029999999736e-01
1.133019933000000042e-02;8.812721126000000460e-01
1.133039932999999923e-02;8.816215222000001184e-01
1.133059932999999977e-02;8.819709317999999687e-01
1.133079933000000032e-02;8.823203414000000411e-01
1.133099932999999913e-02;8.826697510000000024e-01
1.133119932999999968e-02;8.833698004000000159e-01
1.133139933000000023e-02;8.840698498000001404e-01
1.133159933000000077e-02;8.847698992000001539e-01
1.133179932999999959e-02;8.851193088000001152e-01
1.133199933000000013e-02;8.858193582000001287e-01
1.133219933000000068e-02;8.865194076000001422e-01
1.133239932999999949e-02;8.868688171999999925e-01
1.133259933000000004e-02;8.872182267999999539e-01
1.133279933000000059e-02;8.879182762000000784e-01
1.133299932999999940e-02;8.886183255999999808e-01
1.133319932999999995e-02;8.893183749999999943e-01
1.133339933000000049e-02;8.896690148000000464e-01
1.133359932999999931e-02;8.903690642000000599e-01
1.133379932999999985e-02;8.910691136000000734e-01
1.133399933000000040e-02;8.917691630000000869e-01
1.133419932999999921e-02;8.924692123999999893e-01
1.133439932999999976e-02;8.931692618000000028e-01
1.133459933000000031e-02;8.942187193999999728e-01
1.133479932999999912e-02;8.949187687999999863e-01
1.133499932999999966e-02;8.956188181999999998e-01
1.133519933000000021e-02;8.963188676000000132e-01
1.133539932999999902e-02;8.966695074000000654e-01
1.133559932999999957e-02;8.973695568000000788e-01
1.133579933000000012e-02;8.977201966000000199e-01
1.133599932999999893e-02;8.980708364000000721e-01
1.133619932999999948e-02;8.987708858000000856e-01
1.133639933000000002e-02;8.991215256000000267e-01
1.133659932999999884e-02;8.998215750000000401e-01
1.133679932999999938e-02;9.008710340000000150e-01
1.133699932999999993e-02;9.015710834000000284e-01
1.133719933000000048e-02;9.022711328000000419e-01
1.133739932999999929e-02;9.029711821999999444e-01
1.133759932999999984e-02;9.036712315999999579e-01
1.133779933000000038e-02;9.043712809999999713e-01
1.133799932999999920e-02;9.050713303999999848e-01
1.133819932999999974e-02;9.057713797999999983e-01
1.133839933000000029e-02;9.064714292000000118e-01
1.133859932999999910e-02;9.071714786000000252e-01
1.133879932999999965e-02;9.078715280000000387e-01
1.133899933000000020e-02;9.085715774000000522e-01
1.133919933000000074e-02;9.092716268000000657e-01
1.133939932999999955e-02;9.103210858000000405e-01
1.133959933000000010e-02;9.110211352000000540e-01
1.133979933000000065e-02;9.117211846000000675e-01
1.133999932999999946e-02;9.124212340000000809e-01
1.134019933000000001e-02;9.134706930000000558e-01
1.134039933000000056e-02;9.145201520000000306e-01
1.134059932999999937e-02;9.155696110000000054e-01
1.134079932999999991e-02;9.166190700000000913e-01
1.134099933000000046e-02;9.176685290000000661e-01
1.134119932999999927e-02;9.183673482000000998e-01
1.134139932999999982e-02;9.190661674000000225e-01
1.134159933000000037e-02;9.197649866000000562e-01
1.134179932999999918e-02;9.208144456000000311e-01
1.134199932999999973e-02;9.215132648000000648e-01
1.134219933000000027e-02;9.222120840000000985e-01
1.134239932999999909e-02;9.232615430000000734e-01
1.134259932999999963e-02;9.243110020000000482e-01
1.134279933000000018e-02;9.250098212000000819e-01
1.134299932999999899e-02;9.257086404000001156e-01
1.134319932999999954e-02;9.264074596000000383e-01
1.134339933000000009e-02;9.271062788000000721e-01
1.134359932999999890e-02;9.278050980000001058e-01
1.134379932999999945e-02;9.285039172000000285e-01
1.134399932999999999e-02;9.292027364000000622e-01
1.134419932999999880e-02;9.299015556000000959e-01
1.134439932999999935e-02;9.306003748000000186e-01
1.134459932999999990e-02;9.316486036000001247e-01
1.134479933000000045e-02;9.326968324000002308e-01
1.134499932999999926e-02;9.337450612000002259e-01
1.134519932999999980e-02;9.344438804000001486e-01
1.134539933000000035e-02;9.354921092000001437e-01
1.134559932999999916e-02;9.365403380000002498e-01
1.134579932999999971e-02;9.375885668000002449e-01
1.134599933000000026e-02;9.386367956000002399e-01
1.134619932999999907e-02;9.396850244000002350e-01
1.134639932999999962e-02;9.407332532000002301e-01
1.134659933000000016e-02;9.414320724000002638e-01
1.134679932999999898e-02;9.421308916000001865e-01
1.134699932999999952e-02;9.428297108000002202e-01
1.134719933000000007e-02;9.435285300000002540e-01
1.134739933000000062e-02;9.442273492000001767e-01
1.134759932999999943e-02;9.452755780000000607e-01
1.134779932999999998e-02;9.459743972000000944e-01
1.134799933000000052e-02;9.470226260000000895e-01
1.134819932999999934e-02;9.480708548000000846e-01
1.134839932999999988e-02;9.491190836000000797e-01
1.134859933000000043e-02;9.501673124000000747e-01
1.134879932999999924e-02;9.512155412000000698e-01
1.134899932999999979e-02;9.522637700000000649e-01
1.134919933000000034e-02;9.533119988000000600e-01
1.134939932999999915e-02;9.540108180000000937e-01
1.134959932999999969e-02;9.550590468000000888e-01
1.134979933000000024e-02;9.561072756000000838e-01
1.134999932999999905e-02;9.571555044000000789e-01
1.135019932999999960e-02;9.578543236000000016e-01
1.135039933000000015e-02;9.585531428000000354e-01
1.135059932999999896e-02;9.592519620000000691e-01
1.135079932999999951e-02;9.599507812000001028e-01
1.135099933000000005e-02;9.606496004000001365e-01
1.135119933000000060e-02;9.616978292000000206e-01
1.135139932999999941e-02;9.623966484000000543e-01
1.135159932999999996e-02;9.634448772000000494e-01
1.135179933000000051e-02;9.644931059999999334e-01
1.135199932999999932e-02;9.655413348000000395e-01
1.135219932999999987e-02;9.665895636000000346e-01
1.135239933000000041e-02;9.676377923999999187e-01
1.135259932999999923e-02;9.686860211999999137e-01
1.135279932999999977e-02;9.697342499999999088e-01
1.135299933000000032e-02;9.707824787999999039e-01
1.135319932999999913e-02;9.718307075999998990e-01
1.135339932999999968e-02;9.728789363999998940e-01
1.135359933000000023e-02;9.739271651999998891e-01
1.135379933000000077e-02;9.749753939999998842e-01
1.135399932999999958e-02;9.760236227999998793e-01
1.135419933000000013e-02;9.770718515999998743e-01
1.135439933000000068e-02;9.781200803999998694e-01
1.135459932999999949e-02;9.788188996000000142e-01
1.135479933000000004e-02;9.798671284000000092e-01
1.135499933000000058e-02;9.809153572000001153e-01
1.135519932999999940e-02;9.823129956000000718e-01
1.135539932999999994e-02;9.833612244000000668e-01
1.135559933000000049e-02;9.844094532000000619e-01
1.135579932999999930e-02;9.854576820000000570e-01
1.135599932999999985e-02;9.865059108000000521e-01
1.135619933000000040e-02;9.875541396000000471e-01
1.135639932999999921e-02;9.886023684000001532e-01
1.135659932999999976e-02;9.896505972000001483e-01
1.135679933000000030e-02;9.906988260000000324e-01
1.135699932999999912e-02;9.917470548000000274e-01
1.135719932999999966e-02;9.927952836000000225e-01
1.135739933000000021e-02;9.938435124000000176e-01
1.135759932999999902e-02;9.945423316000000513e-01
1.135779932999999957e-02;9.955905604000000464e-01
1.135799933000000012e-02;9.962893796000000801e-01
1.135819932999999893e-02;9.969881988000000028e-01
1.135839932999999947e-02;9.980364275999999979e-01
1.135859933000000002e-02;9.990846563999999930e-01
1.135879932999999883e-02;1.000132885199999988e+00
1.135899932999999938e-02;1.001181113999999983e+00
1.135919932999999993e-02;1.002229342799999978e+00
1.135939933000000047e-02;1.003277571599999973e+00
1.135959932999999929e-02;1.004325800399999968e+00
1.135979932999999983e-02;1.005374029199999963e+00
1.135999933000000038e-02;1.006422257999999958e+00
1.136019932999999919e-02;1.007470486799999954e+00
1.136039932999999974e-02;1.008518715599999949e+00
1.136059933000000029e-02;1.009566944399999944e+00
1.136079932999999910e-02;1.010615173200000161e+00
1.136099932999999965e-02;1.011663402000000156e+00
1.136119933000000019e-02;1.012362221200000079e+00
1.136139933000000074e-02;1.013410450000000074e+00
1.136159932999999955e-02;1.014109269199999996e+00
1.136179933000000010e-02;1.015157497999999991e+00
1.136199933000000065e-02;1.016205726799999987e+00
1.136219932999999946e-02;1.017253955599999982e+00
1.136239933000000001e-02;1.018302184399999977e+00
1.136259933000000055e-02;1.019350413199999972e+00
1.136279932999999936e-02;1.020398641999999967e+00
1.136299932999999991e-02;1.021446870800000184e+00
1.136319933000000046e-02;1.022495099600000179e+00
1.136339932999999927e-02;1.023543328400000174e+00
1.136359932999999982e-02;1.024591557200000169e+00
1.136379933000000036e-02;1.025639786000000164e+00
1.136399932999999918e-02;1.026688014800000159e+00
1.136419932999999972e-02;1.027736243600000154e+00
1.136439933000000027e-02;1.028784472400000150e+00
1.136459932999999908e-02;1.030182110799999995e+00
1.136479932999999963e-02;1.031230339599999990e+00
1.136499933000000018e-02;1.032278568399999985e+00
1.136519932999999899e-02;1.033326797199999980e+00
1.136539932999999954e-02;1.034724435600000048e+00
1.136559933000000008e-02;1.036471483400000171e+00
1.136579932999999890e-02;1.037519712199999944e+00
1.136599932999999944e-02;1.038567940999999939e+00
1.136619932999999999e-02;1.039616169799999934e+00
1.136639932999999880e-02;1.040664398599999929e+00
1.136659932999999935e-02;1.041712627399999924e+00
1.136679932999999990e-02;1.042760856199999919e+00
1.136699933000000044e-02;1.043809084999999914e+00
1.136719932999999925e-02;1.044857313799999909e+00
1.136739932999999980e-02;1.045905542599999904e+00
1.136759933000000035e-02;1.046953771399999900e+00
1.136779932999999916e-02;1.048002000199999895e+00
1.136799932999999971e-02;1.049749048000000018e+00
1.136819933000000026e-02;1.050797276800000013e+00
1.136839932999999907e-02;1.051845505600000008e+00
1.136859932999999961e-02;1.052893734400000003e+00
1.136879933000000016e-02;1.053941963199999998e+00
1.136899932999999897e-02;1.054990191999999993e+00
1.136919932999999952e-02;1.056038420799999988e+00
1.136939933000000007e-02;1.057086649599999983e+00
1.136959933000000061e-02;1.058134878399999979e+00
1.136979932999999943e-02;1.059183107199999974e+00
1.136999932999999997e-02;1.060231335999999969e+00
1.137019933000000052e-02;1.061279564799999964e+00
1.137039932999999933e-02;1.062327793599999959e+00
1.137059932999999988e-02;1.063376022399999954e+00
1.137079933000000043e-02;1.064424251199999949e+00
1.137099932999999924e-02;1.065472479999999944e+00
1.137119932999999979e-02;1.066520708799999939e+00
1.137139933000000033e-02;1.067568937599999934e+00
1.137159932999999915e-02;1.068966575799999985e+00
1.137179932999999969e-02;1.069665394999999908e+00
1.137199933000000024e-02;1.070364214200000053e+00
1.137219932999999905e-02;1.071412442800000031e+00
1.137239932999999960e-02;1.072460671400000010e+00
1.137259933000000015e-02;1.073508900000000210e+00
1.137279932999999896e-02;1.074557128599999967e+00
1.137299932999999950e-02;1.075605357200000167e+00
1.137319933000000005e-02;1.076653585800000146e+00
1.137339933000000060e-02;1.077701814400000124e+00
1.137359932999999941e-02;1.078750043000000103e+00
1.137379932999999996e-02;1.079798271600000081e+00
1.137399933000000050e-02;1.080846500200000060e+00
1.137419932999999932e-02;1.081894728800000038e+00
1.137439932999999986e-02;1.082942957400000017e+00
1.137459933000000041e-02;1.083641776400000145e+00
1.137479932999999922e-02;1.084340595400000051e+00
1.137499932999999977e-02;1.085039414399999957e+00
1.137519933000000032e-02;1.086087642999999714e+00
1.137539932999999913e-02;1.086437052399999770e+00
1.137559932999999968e-02;1.086786461999999842e+00
1.137579933000000022e-02;1.087834690599999821e+00
1.137599933000000077e-02;1.088882919199999577e+00
1.137619932999999958e-02;1.089931147799999778e+00
1.137639933000000013e-02;1.090979376399999534e+00
1.137659933000000068e-02;1.092027604999999735e+00
1.137679932999999949e-02;1.093075833599999713e+00
1.137699933000000004e-02;1.094124062199999692e+00
1.137719933000000058e-02;1.095172290799999892e+00
1.137739932999999939e-02;1.096220519399999871e+00
1.137759932999999994e-02;1.097268747999999849e+00
1.137779933000000049e-02;1.098316976599999828e+00
1.137799932999999930e-02;1.098666386199999678e+00
1.137819932999999985e-02;1.099714614799999879e+00
1.137839933000000039e-02;1.100413433799999785e+00
1.137859932999999921e-02;1.101112252799999691e+00
1.137879932999999975e-02;1.101811071799999819e+00
1.137899933000000030e-02;1.102509890799999948e+00
1.137919932999999911e-02;1.103208709799999854e+00
